date,store_nbr,item_nbr,type,cluster,state,family,class,perishable,store_type,family_encoded,state_encoded,unit_sales
2013-02-11,16,557285,C,3,Santo Domingo de los Tsachilas,DELI,2630,1,2,2,2,25.0
2013-02-11,16,557289,C,3,Santo Domingo de los Tsachilas,DELI,2632,1,2,2,2,1.0
2013-02-11,16,557408,C,3,Santo Domingo de los Tsachilas,DAIRY,2142,1,2,6,2,1.0
2013-02-11,16,559493,C,3,Santo Domingo de los Tsachilas,BREAD/BAKERY,2702,1,2,0,2,3.0
2013-02-11,16,559494,C,3,Santo Domingo de los Tsachilas,BREAD/BAKERY,2708,1,2,0,2,7.0
2013-02-11,16,559680,C,3,Santo Domingo de los Tsachilas,GROCERY I,1034,0,2,1,2,3.0
2013-02-11,16,559870,C,3,Santo Domingo de los Tsachilas,GROCERY I,1072,0,2,1,2,12.0
2013-02-11,16,559873,C,3,Santo Domingo de los Tsachilas,GROCERY I,1072,0,2,1,2,3.0
2013-02-11,16,564110,C,3,Santo Domingo de los Tsachilas,GROCERY I,1066,0,2,1,2,16.0
2013-02-11,16,564272,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,3.0
2013-02-11,16,564287,C,3,Santo Domingo de los Tsachilas,BREAD/BAKERY,2718,1,2,0,2,8.0
2013-02-11,16,564288,C,3,Santo Domingo de los Tsachilas,BREAD/BAKERY,2718,1,2,0,2,8.0
2013-02-11,16,564533,C,3,Santo Domingo de los Tsachilas,GROCERY I,1012,0,2,1,2,21.0
2013-02-11,16,564534,C,3,Santo Domingo de los Tsachilas,GROCERY I,1012,0,2,1,2,2.0
2013-02-11,16,567623,C,3,Santo Domingo de los Tsachilas,GROCERY I,1040,0,2,1,2,1.0
2013-02-11,16,567750,C,3,Santo Domingo de los Tsachilas,GROCERY I,1056,0,2,1,2,2.0
2013-02-11,16,567779,C,3,Santo Domingo de los Tsachilas,DELI,2632,1,2,2,2,4.0
2013-02-11,16,568133,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,4.0
2013-02-11,16,570917,C,3,Santo Domingo de los Tsachilas,GROCERY I,1054,0,2,1,2,1.0
2013-02-11,16,570922,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,5.0
2013-02-11,16,573832,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,16.0
2013-02-11,16,574898,C,3,Santo Domingo de los Tsachilas,CLEANING,3018,0,2,3,2,3.0
2013-02-11,16,575675,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,2.0
2013-02-11,16,575863,C,3,Santo Domingo de los Tsachilas,GROCERY I,1032,0,2,1,2,2.0
2013-02-11,16,577741,C,3,Santo Domingo de los Tsachilas,GROCERY I,1032,0,2,1,2,7.0
2013-02-11,16,577743,C,3,Santo Domingo de los Tsachilas,GROCERY I,1032,0,2,1,2,2.0
2013-02-11,16,578467,C,3,Santo Domingo de los Tsachilas,GROCERY I,1062,0,2,1,2,7.0
2013-02-11,16,579759,C,3,Santo Domingo de los Tsachilas,GROCERY I,1014,0,2,1,2,6.0
2013-02-11,16,580929,C,3,Santo Domingo de los Tsachilas,GROCERY I,1004,0,2,1,2,3.0
2013-02-11,16,581078,C,3,Santo Domingo de los Tsachilas,CLEANING,3038,0,2,3,2,9.0
2013-02-11,16,583975,C,3,Santo Domingo de los Tsachilas,MEATS,2302,1,2,13,2,0.605
2013-02-11,16,583977,C,3,Santo Domingo de los Tsachilas,MEATS,2302,1,2,13,2,4.195
2013-02-11,16,584030,C,3,Santo Domingo de los Tsachilas,MEATS,2302,1,2,13,2,7.996
2013-02-11,16,584103,C,3,Santo Domingo de los Tsachilas,MEATS,2302,1,2,13,2,1.832
2013-02-11,16,584123,C,3,Santo Domingo de los Tsachilas,MEATS,2302,1,2,13,2,1.948
2013-02-11,16,584126,C,3,Santo Domingo de los Tsachilas,MEATS,2302,1,2,13,2,31.061
2013-02-11,16,586823,C,3,Santo Domingo de los Tsachilas,CLEANING,3046,0,2,3,2,2.0
2013-02-11,16,586824,C,3,Santo Domingo de los Tsachilas,CLEANING,3090,0,2,3,2,3.0
2013-02-11,16,586911,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4114,0,2,4,2,4.0
2013-02-11,16,586969,C,3,Santo Domingo de los Tsachilas,GROCERY I,1004,0,2,1,2,2.0
2013-02-11,16,587069,C,3,Santo Domingo de los Tsachilas,GROCERY I,1004,0,2,1,2,5.0
2013-02-11,16,587104,C,3,Santo Domingo de los Tsachilas,MEATS,2302,1,2,13,2,5.159
2013-02-11,16,592801,C,3,Santo Domingo de los Tsachilas,DAIRY,2114,1,2,6,2,2.0
2013-02-11,16,598414,C,3,Santo Domingo de los Tsachilas,GROCERY I,1032,0,2,1,2,7.0
2013-02-11,16,608035,C,3,Santo Domingo de los Tsachilas,CLEANING,3044,0,2,3,2,9.0
2013-02-11,16,619965,C,3,Santo Domingo de los Tsachilas,DELI,2636,1,2,2,2,3.0
2013-02-11,16,621300,C,3,Santo Domingo de los Tsachilas,GROCERY I,1040,0,2,1,2,8.0
2013-02-11,16,622958,C,3,Santo Domingo de los Tsachilas,GROCERY I,1014,0,2,1,2,3.0
2013-02-11,16,627263,C,3,Santo Domingo de los Tsachilas,GROCERY I,1026,0,2,1,2,4.0
2013-02-11,16,633977,C,3,Santo Domingo de los Tsachilas,MEATS,2306,1,2,13,2,3.035
2013-02-11,16,638240,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,2.0
2013-02-11,16,638308,C,3,Santo Domingo de los Tsachilas,GROCERY I,1062,0,2,1,2,1.0
2013-02-11,16,638977,C,3,Santo Domingo de los Tsachilas,GROCERY I,1045,0,2,1,2,14.0
2013-02-11,16,638978,C,3,Santo Domingo de los Tsachilas,GROCERY I,1045,0,2,1,2,4.0
2013-02-11,16,641042,C,3,Santo Domingo de los Tsachilas,GROCERY I,1026,0,2,1,2,1.0
2013-02-11,16,651525,C,3,Santo Domingo de los Tsachilas,GROCERY I,1004,0,2,1,2,15.0
2013-02-11,16,657869,C,3,Santo Domingo de los Tsachilas,GROCERY I,1004,0,2,1,2,3.0
2013-02-11,16,663084,C,3,Santo Domingo de los Tsachilas,GROCERY I,1004,0,2,1,2,12.0
2013-02-11,16,664539,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4126,0,2,4,2,1.0
2013-02-11,16,664543,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4126,0,2,4,2,1.0
2013-02-11,16,664545,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4126,0,2,4,2,1.0
2013-02-11,16,668752,C,3,Santo Domingo de los Tsachilas,CLEANING,3016,0,2,3,2,4.0
2013-02-11,16,668753,C,3,Santo Domingo de los Tsachilas,CLEANING,3016,0,2,3,2,2.0
2013-02-11,16,668754,C,3,Santo Domingo de los Tsachilas,CLEANING,3016,0,2,3,2,5.0
2013-02-11,16,671039,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,1.0
2013-02-11,16,671051,C,3,Santo Domingo de los Tsachilas,DELI,2630,1,2,2,2,3.0
2013-02-11,16,671068,C,3,Santo Domingo de los Tsachilas,DELI,2636,1,2,2,2,3.0
2013-02-11,16,671076,C,3,Santo Domingo de los Tsachilas,DELI,2644,1,2,2,2,4.0
2013-02-11,16,675524,C,3,Santo Domingo de los Tsachilas,PREPARED FOODS,2956,1,2,10,2,3.0
2013-02-11,16,683722,C,3,Santo Domingo de los Tsachilas,GROCERY I,1062,0,2,1,2,4.0
2013-02-11,16,683723,C,3,Santo Domingo de los Tsachilas,GROCERY I,1062,0,2,1,2,2.0
2013-02-11,16,686034,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,1.0
2013-02-11,16,686035,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,4.0
2013-02-11,16,692531,C,3,Santo Domingo de los Tsachilas,GROCERY I,1040,0,2,1,2,5.0
2013-02-11,16,692537,C,3,Santo Domingo de los Tsachilas,GROCERY I,1040,0,2,1,2,2.0
2013-02-11,16,698642,C,3,Santo Domingo de los Tsachilas,GROCERY I,1045,0,2,1,2,6.0
2013-02-11,16,698643,C,3,Santo Domingo de los Tsachilas,GROCERY I,1045,0,2,1,2,4.0
2013-02-11,16,716241,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,2.0
2013-02-11,16,716242,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,2.0
2013-02-11,16,716245,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,3.0
2013-02-11,16,716250,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1120,0,2,5,2,6.0
2013-02-11,16,723184,C,3,Santo Domingo de los Tsachilas,DAIRY,2116,1,2,6,2,5.0
2013-02-11,16,723210,C,3,Santo Domingo de los Tsachilas,DAIRY,2124,1,2,6,2,4.0
2013-02-11,16,724360,C,3,Santo Domingo de los Tsachilas,BREAD/BAKERY,2722,1,2,0,2,3.0
2013-02-11,16,724498,C,3,Santo Domingo de los Tsachilas,GROCERY I,1028,0,2,1,2,5.0
2013-02-11,16,730258,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,4.0
2013-02-11,16,730259,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,3.0
2013-02-11,16,732006,C,3,Santo Domingo de los Tsachilas,DELI,2642,1,2,2,2,1.0
2013-02-11,16,736128,C,3,Santo Domingo de los Tsachilas,BREAD/BAKERY,2722,1,2,0,2,5.0
2013-02-11,16,738219,C,3,Santo Domingo de los Tsachilas,CLEANING,3026,0,2,3,2,1.0
2013-02-11,16,740714,C,3,Santo Domingo de los Tsachilas,CLEANING,3032,0,2,3,2,1.0
2013-02-11,16,749421,C,3,Santo Domingo de los Tsachilas,GROCERY I,1010,0,2,1,2,10.0
2013-02-11,16,749720,C,3,Santo Domingo de los Tsachilas,GROCERY I,1010,0,2,1,2,9.0
2013-02-11,16,750855,C,3,Santo Domingo de los Tsachilas,GROCERY I,1062,0,2,1,2,6.0
2013-02-11,16,750856,C,3,Santo Domingo de los Tsachilas,GROCERY I,1062,0,2,1,2,1.0
2013-02-11,16,750857,C,3,Santo Domingo de los Tsachilas,GROCERY I,1062,0,2,1,2,1.0
2013-02-11,16,754103,C,3,Santo Domingo de los Tsachilas,GROCERY I,1072,0,2,1,2,5.0
2013-02-11,16,757888,C,3,Santo Domingo de los Tsachilas,CLEANING,3032,0,2,3,2,4.0
2013-02-11,16,757889,C,3,Santo Domingo de los Tsachilas,CLEANING,3032,0,2,3,2,10.0
2013-02-11,16,759651,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4126,0,2,4,2,2.0
2013-02-11,16,759694,C,3,Santo Domingo de los Tsachilas,GROCERY I,1070,0,2,1,2,14.0
2013-02-11,16,759890,C,3,Santo Domingo de los Tsachilas,CLEANING,3016,0,2,3,2,6.0
2013-02-11,16,759893,C,3,Santo Domingo de los Tsachilas,CLEANING,3032,0,2,3,2,18.0
2013-02-11,16,759894,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4126,0,2,4,2,4.0
2013-02-11,16,760319,C,3,Santo Domingo de los Tsachilas,POULTRY,2416,1,2,8,2,31.185
2013-02-11,16,765092,C,3,Santo Domingo de los Tsachilas,POULTRY,2416,1,2,8,2,4.307
2013-02-11,16,765517,C,3,Santo Domingo de los Tsachilas,GROCERY I,1060,0,2,1,2,2.0
2013-02-11,16,765519,C,3,Santo Domingo de los Tsachilas,GROCERY I,1084,0,2,1,2,3.0
2013-02-11,16,769312,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,2.0
2013-02-11,16,769314,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,5.0
2013-02-11,16,770449,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,15.0
2013-02-11,16,770453,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,7.0
2013-02-11,16,770456,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,23.0
2013-02-11,16,770461,C,3,Santo Domingo de los Tsachilas,GROCERY I,1030,0,2,1,2,2.0
2013-02-11,16,771156,C,3,Santo Domingo de los Tsachilas,CLEANING,3034,0,2,3,2,1.0
2013-02-11,16,771157,C,3,Santo Domingo de los Tsachilas,CLEANING,3034,0,2,3,2,5.0
2013-02-11,16,783243,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,14.0
2013-02-11,16,788172,C,3,Santo Domingo de los Tsachilas,CLEANING,3004,0,2,3,2,2.0
2013-02-11,16,789906,C,3,Santo Domingo de los Tsachilas,DAIRY,2102,1,2,6,2,1.0
2013-02-11,16,789907,C,3,Santo Domingo de los Tsachilas,DAIRY,2102,1,2,6,2,4.0
2013-02-11,16,793341,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,1.0
2013-02-11,16,793345,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4126,0,2,4,2,2.0
2013-02-11,16,793346,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4126,0,2,4,2,4.0
2013-02-11,16,800958,C,3,Santo Domingo de los Tsachilas,CLEANING,3022,0,2,3,2,3.0
2013-02-11,16,801217,C,3,Santo Domingo de los Tsachilas,CLEANING,3034,0,2,3,2,4.0
2013-02-11,16,802831,C,3,Santo Domingo de los Tsachilas,GROCERY I,1045,0,2,1,2,5.0
2013-02-11,16,804503,C,3,Santo Domingo de los Tsachilas,GROCERY I,1004,0,2,1,2,7.0
2013-02-11,16,804932,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,9.0
2013-02-11,16,804974,C,3,Santo Domingo de los Tsachilas,GROCERY I,1060,0,2,1,2,4.0
2013-02-11,16,805311,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,3.0
2013-02-11,16,807493,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1124,0,2,5,2,42.0
2013-02-11,16,812725,C,3,Santo Domingo de los Tsachilas,CLEANING,3040,0,2,3,2,3.0
2013-02-11,16,812726,C,3,Santo Domingo de los Tsachilas,CLEANING,3034,0,2,3,2,3.0
2013-02-11,16,812751,C,3,Santo Domingo de los Tsachilas,"LIQUOR,WINE,BEER",1318,0,2,14,2,64.0
2013-02-11,16,812757,C,3,Santo Domingo de los Tsachilas,"LIQUOR,WINE,BEER",1318,0,2,14,2,10.0
2013-02-11,16,812769,C,3,Santo Domingo de los Tsachilas,"LIQUOR,WINE,BEER",1318,0,2,14,2,8.0
2013-02-11,16,813770,C,3,Santo Domingo de los Tsachilas,PREPARED FOODS,2986,1,2,10,2,2.0
2013-02-11,16,818588,C,3,Santo Domingo de los Tsachilas,HARDWARE,6706,0,2,19,2,1.0
2013-02-11,16,818590,C,3,Santo Domingo de los Tsachilas,HARDWARE,6706,0,2,19,2,1.0
2013-02-11,16,819194,C,3,Santo Domingo de los Tsachilas,GROCERY I,1002,0,2,1,2,1.0
2013-02-11,16,819932,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,19.0
2013-02-11,16,819933,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,3.0
2013-02-11,16,819934,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,1.0
2013-02-11,16,828204,C,3,Santo Domingo de los Tsachilas,GROCERY I,1060,0,2,1,2,1.0
2013-02-11,16,828630,C,3,Santo Domingo de los Tsachilas,DELI,2636,1,2,2,2,7.0
2013-02-11,16,828632,C,3,Santo Domingo de los Tsachilas,DELI,2644,1,2,2,2,2.0
2013-02-11,16,830624,C,3,Santo Domingo de los Tsachilas,CLEANING,3032,0,2,3,2,4.0
2013-02-11,16,830625,C,3,Santo Domingo de los Tsachilas,CLEANING,3032,0,2,3,2,4.0
2013-02-11,16,838215,C,3,Santo Domingo de los Tsachilas,DAIRY,2124,1,2,6,2,2.0
2013-02-11,16,838216,C,3,Santo Domingo de los Tsachilas,DAIRY,2124,1,2,6,2,4.0
2013-02-11,16,838217,C,3,Santo Domingo de los Tsachilas,DAIRY,2124,1,2,6,2,2.0
2013-02-11,16,838407,C,3,Santo Domingo de los Tsachilas,DAIRY,2124,1,2,6,2,1.0
2013-02-11,16,838408,C,3,Santo Domingo de los Tsachilas,DAIRY,2124,1,2,6,2,2.0
2013-02-11,16,838832,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,2.0
2013-02-11,16,838844,C,3,Santo Domingo de los Tsachilas,GROCERY I,1058,0,2,1,2,7.0
2013-02-11,16,838875,C,3,Santo Domingo de los Tsachilas,GROCERY I,1042,0,2,1,2,5.0
2013-02-11,16,839362,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1124,0,2,5,2,6.0
2013-02-11,16,839363,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1124,0,2,5,2,11.0
2013-02-11,16,839367,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1124,0,2,5,2,3.0
2013-02-11,16,841514,C,3,Santo Domingo de los Tsachilas,GROCERY I,1072,0,2,1,2,1.0
2013-02-11,16,841570,C,3,Santo Domingo de los Tsachilas,GROCERY I,1070,0,2,1,2,5.0
2013-02-11,16,841583,C,3,Santo Domingo de los Tsachilas,GROCERY I,1014,0,2,1,2,5.0
2013-02-11,16,841612,C,3,Santo Domingo de los Tsachilas,CLEANING,3038,0,2,3,2,13.0
2013-02-11,16,841614,C,3,Santo Domingo de los Tsachilas,CLEANING,3038,0,2,3,2,1.0
2013-02-11,16,841841,C,3,Santo Domingo de los Tsachilas,GROCERY I,1072,0,2,1,2,8.0
2013-02-11,16,841842,C,3,Santo Domingo de los Tsachilas,GROCERY I,1072,0,2,1,2,54.0
2013-02-11,16,843459,C,3,Santo Domingo de los Tsachilas,GROCERY I,1060,0,2,1,2,8.0
2013-02-11,16,843462,C,3,Santo Domingo de los Tsachilas,DELI,2636,1,2,2,2,6.0
2013-02-11,16,844793,C,3,Santo Domingo de los Tsachilas,CLEANING,3034,0,2,3,2,2.0
2013-02-11,16,844795,C,3,Santo Domingo de los Tsachilas,CLEANING,3034,0,2,3,2,2.0
2013-02-11,16,847859,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,1.0
2013-02-11,16,847863,C,3,Santo Domingo de los Tsachilas,GROCERY I,1058,0,2,1,2,21.0
2013-02-11,16,848765,C,3,Santo Domingo de los Tsachilas,GROCERY I,1058,0,2,1,2,7.0
2013-02-11,16,849098,C,3,Santo Domingo de los Tsachilas,DAIRY,2116,1,2,6,2,5.0
2013-02-11,16,850333,C,3,Santo Domingo de los Tsachilas,GROCERY I,1084,0,2,1,2,14.0
2013-02-11,16,850460,C,3,Santo Domingo de los Tsachilas,GROCERY I,1008,0,2,1,2,6.0
2013-02-11,16,851982,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4114,0,2,4,2,1.0
2013-02-11,16,852934,C,3,Santo Domingo de los Tsachilas,FROZEN FOODS,2228,0,2,12,2,7.0
2013-02-11,16,853195,C,3,Santo Domingo de los Tsachilas,CLEANING,3014,0,2,3,2,1.0
2013-02-11,16,862454,C,3,Santo Domingo de los Tsachilas,GROCERY I,1088,0,2,1,2,8.0
2013-02-11,16,864508,C,3,Santo Domingo de los Tsachilas,GROCERY I,1048,0,2,1,2,8.0
2013-02-11,16,864510,C,3,Santo Domingo de los Tsachilas,GROCERY I,1048,0,2,1,2,11.0
2013-02-11,16,864511,C,3,Santo Domingo de los Tsachilas,GROCERY I,1048,0,2,1,2,2.0
2013-02-11,16,865147,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4114,0,2,4,2,2.0
2013-02-11,16,866927,C,3,Santo Domingo de los Tsachilas,DELI,2632,1,2,2,2,14.0
2013-02-11,16,870544,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4126,0,2,4,2,11.0
2013-02-11,16,870545,C,3,Santo Domingo de los Tsachilas,PERSONAL CARE,4126,0,2,4,2,7.0
2013-02-11,16,871421,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1124,0,2,5,2,6.0
2013-02-11,16,872306,C,3,Santo Domingo de los Tsachilas,GROCERY I,1034,0,2,1,2,1.0
2013-02-11,16,872308,C,3,Santo Domingo de los Tsachilas,GROCERY I,1034,0,2,1,2,3.0
2013-02-11,16,872317,C,3,Santo Domingo de los Tsachilas,GROCERY I,1040,0,2,1,2,2.0
2013-02-11,16,874593,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,1.0
2013-02-11,16,875604,C,3,Santo Domingo de los Tsachilas,GROCERY I,1026,0,2,1,2,6.0
2013-02-11,16,876224,C,3,Santo Domingo de los Tsachilas,GROCERY I,1010,0,2,1,2,3.0
2013-02-11,16,876225,C,3,Santo Domingo de los Tsachilas,GROCERY I,1014,0,2,1,2,4.0
2013-02-11,16,876226,C,3,Santo Domingo de los Tsachilas,GROCERY I,1014,0,2,1,2,8.0
2013-02-11,16,876663,C,3,Santo Domingo de los Tsachilas,GROCERY I,1004,0,2,1,2,1.0
2013-02-11,16,877513,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,4.0
2013-02-11,16,877514,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,5.0
2013-02-11,16,881701,C,3,Santo Domingo de los Tsachilas,GROCERY I,1042,0,2,1,2,2.0
2013-02-11,16,881910,C,3,Santo Domingo de los Tsachilas,GROCERY I,1042,0,2,1,2,2.0
2013-02-11,16,881911,C,3,Santo Domingo de los Tsachilas,GROCERY I,1042,0,2,1,2,2.0
2013-02-11,16,882624,C,3,Santo Domingo de los Tsachilas,DAIRY,2116,1,2,6,2,2.0
2013-02-11,16,885543,C,3,Santo Domingo de los Tsachilas,PREPARED FOODS,2966,1,2,10,2,17.0
2013-02-11,16,886396,C,3,Santo Domingo de los Tsachilas,GROCERY I,1042,0,2,1,2,1.0
2013-02-11,16,886398,C,3,Santo Domingo de los Tsachilas,GROCERY I,1042,0,2,1,2,1.0
2013-02-11,16,888763,C,3,Santo Domingo de los Tsachilas,DELI,2646,1,2,2,2,2.0
2013-02-11,16,890372,C,3,Santo Domingo de los Tsachilas,GROCERY I,1002,0,2,1,2,4.0
2013-02-11,16,890375,C,3,Santo Domingo de los Tsachilas,GROCERY I,1002,0,2,1,2,2.0
2013-02-11,16,902198,C,3,Santo Domingo de los Tsachilas,EGGS,2502,1,2,7,2,12.0
2013-02-11,16,902200,C,3,Santo Domingo de los Tsachilas,EGGS,2502,1,2,7,2,6.0
2013-02-11,16,902202,C,3,Santo Domingo de los Tsachilas,EGGS,2502,1,2,7,2,6.0
2013-02-11,16,903283,C,3,Santo Domingo de los Tsachilas,POULTRY,2416,1,2,8,2,30.15
2013-02-11,16,903284,C,3,Santo Domingo de los Tsachilas,POULTRY,2416,1,2,8,2,20.06
2013-02-11,16,906980,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1120,0,2,5,2,1.0
2013-02-11,16,907686,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1120,0,2,5,2,11.0
2013-02-11,16,909361,C,3,Santo Domingo de los Tsachilas,FROZEN FOODS,2222,0,2,12,2,1.0
2013-02-11,16,911429,C,3,Santo Domingo de los Tsachilas,GROCERY I,1016,0,2,1,2,1.0
2013-02-11,16,911871,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,3.0
2013-02-11,16,915351,C,3,Santo Domingo de los Tsachilas,DAIRY,2128,1,2,6,2,2.0
2013-02-11,16,915980,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,4.0
2013-02-11,16,916887,C,3,Santo Domingo de los Tsachilas,CLEANING,3024,0,2,3,2,3.0
2013-02-11,16,926958,C,3,Santo Domingo de los Tsachilas,GROCERY I,1026,0,2,1,2,4.0
2013-02-11,16,938566,C,3,Santo Domingo de los Tsachilas,GROCERY I,1042,0,2,1,2,11.0
2013-02-11,16,938576,C,3,Santo Domingo de los Tsachilas,GROCERY I,1042,0,2,1,2,7.0
2013-02-11,16,938657,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1136,0,2,5,2,1.0
2013-02-11,16,938659,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1136,0,2,5,2,3.0
2013-02-11,16,939129,C,3,Santo Domingo de los Tsachilas,DAIRY,2104,1,2,6,2,6.0
2013-02-11,16,939130,C,3,Santo Domingo de los Tsachilas,DAIRY,2104,1,2,6,2,1.0
2013-02-11,16,939131,C,3,Santo Domingo de los Tsachilas,DAIRY,2104,1,2,6,2,4.0
2013-02-11,16,939207,C,3,Santo Domingo de los Tsachilas,DAIRY,2130,1,2,6,2,8.0
2013-02-11,16,939661,C,3,Santo Domingo de los Tsachilas,GROCERY I,1045,0,2,1,2,22.0
2013-02-11,16,939662,C,3,Santo Domingo de los Tsachilas,GROCERY I,1045,0,2,1,2,22.0
2013-02-11,16,939663,C,3,Santo Domingo de los Tsachilas,GROCERY I,1045,0,2,1,2,7.0
2013-02-11,16,940591,C,3,Santo Domingo de los Tsachilas,CLEANING,3016,0,2,3,2,3.0
2013-02-11,16,940592,C,3,Santo Domingo de los Tsachilas,CLEANING,3016,0,2,3,2,2.0
2013-02-11,16,949053,C,3,Santo Domingo de los Tsachilas,GROCERY I,1062,0,2,1,2,9.0
2013-02-11,16,949296,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,2.0
2013-02-11,16,949297,C,3,Santo Domingo de los Tsachilas,CLEANING,3020,0,2,3,2,6.0
2013-02-11,16,953562,C,3,Santo Domingo de los Tsachilas,GROCERY I,1062,0,2,1,2,2.0
2013-02-11,16,953609,C,3,Santo Domingo de los Tsachilas,CLEANING,3046,0,2,3,2,2.0
2013-02-11,16,956011,C,3,Santo Domingo de los Tsachilas,GROCERY I,1064,0,2,1,2,2.0
2013-02-11,16,956012,C,3,Santo Domingo de los Tsachilas,GROCERY I,1088,0,2,1,2,1.0
2013-02-11,16,956013,C,3,Santo Domingo de los Tsachilas,GROCERY I,1088,0,2,1,2,3.0
2013-02-11,16,956014,C,3,Santo Domingo de los Tsachilas,GROCERY I,1088,0,2,1,2,6.0
2013-02-11,16,958514,C,3,Santo Domingo de los Tsachilas,BEAUTY,4252,0,2,16,2,1.0
2013-02-11,16,959437,C,3,Santo Domingo de los Tsachilas,"LIQUOR,WINE,BEER",1318,0,2,14,2,82.0
2013-02-11,16,959502,C,3,Santo Domingo de los Tsachilas,CLEANING,3040,0,2,3,2,1.0
2013-02-11,16,962600,C,3,Santo Domingo de los Tsachilas,CLEANING,3004,0,2,3,2,5.0
2013-02-11,16,962601,C,3,Santo Domingo de los Tsachilas,CLEANING,3004,0,2,3,2,3.0
2013-02-11,16,964752,C,3,Santo Domingo de los Tsachilas,GROCERY I,1088,0,2,1,2,7.0
2013-02-11,16,964753,C,3,Santo Domingo de los Tsachilas,GROCERY I,1088,0,2,1,2,3.0
2013-02-11,16,968432,C,3,Santo Domingo de los Tsachilas,BEVERAGES,1122,0,2,5,2,14.0
2013-02-11,16,968936,C,3,Santo Domingo de los Tsachilas,"LIQUOR,WINE,BEER",1386,0,2,14,2,4.0
2013-02-11,16,977007,C,3,Santo Domingo de los Tsachilas,CLEANING,3034,0,2,3,2,3.0
2013-02-11,16,979195,C,3,Santo Domingo de los Tsachilas,CLEANING,3028,0,2,3,2,4.0
2013-02-11,16,979196,C,3,Santo Domingo de los Tsachilas,CLEANING,3028,0,2,3,2,7.0
2013-02-11,16,982726,C,3,Santo Domingo de los Tsachilas,CLEANING,3018,0,2,3,2,8.0
